X,Y,id,left,top,right,bottom,row_index,col_index,fid,VILLCODE,COUNTYNAME,TOWNNAME,VILLNAME,VILLENG,COUNTYID,COUNTYCODE,TOWNID,TOWNCODE,NOTE
120.112571353836,23.080028752866,149870,158501.496185669,2553921.02934436,159656.196724048,2552921.02934436,377,266,73,"67000350032",臺南市,安南區,青草里,Qingcao Vil.,D,"67000",D06,"67000350",
120.11263060124,23.070999190468,149871,158501.496185669,2552921.02934436,159656.196724048,2551921.02934436,378,266,73,"67000350032",臺南市,安南區,青草里,Qingcao Vil.,D,"67000",D06,"67000350",
120.103909798975,23.1115843560493,149304,157635.470781885,2557421.02934436,158790.171320264,2556421.02934436,373,265,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.112274669163,23.125176407875,149865,158501.496185669,2558921.02934436,159656.196724048,2557921.02934436,372,266,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.112334065814,23.1161468978146,149866,158501.496185669,2557921.02934436,159656.196724048,2556921.02934436,373,266,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.120700067042,23.1297385301606,150426,159367.521589454,2559421.02934436,160522.222127833,2558421.02934436,371,267,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.120758912964,23.1207090047458,150427,159367.521589454,2558421.02934436,160522.222127833,2557421.02934436,372,267,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.129184340435,23.1252706765441,150989,160233.546993238,2558921.02934436,161388.247531617,2557921.02934436,372,268,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.129242606032,23.1162411254982,150990,160233.546993238,2557921.02934436,161388.247531617,2556921.02934436,373,268,74,"67000150009",臺南市,七股區,溪南里,Xinan Vil.,D,"67000",D22,"67000150",
120.129126045531,23.1343002171183,150988,160233.546993238,2559921.02934436,161388.247531617,2558921.02934436,371,268,75,"67000150010",臺南市,七股區,七股里,Qigu Vil.,D,"67000",D22,"67000150",
120.095304529394,23.1341097846061,148740,156769.4453781,2559921.02934436,157924.145916479,2558921.02934436,371,264,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.095365087518,23.1250803268017,148741,156769.4453781,2558921.02934436,157924.145916479,2557921.02934436,372,264,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.103729867224,23.1386728081441,149301,157635.470781885,2560421.02934436,158790.171320264,2559421.02934436,370,265,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.103789874636,23.1296433345928,149302,157635.470781885,2559421.02934436,158790.171320264,2558421.02934436,371,265,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.103849851884,23.1206138505601,149303,157635.470781885,2558421.02934436,158790.171320264,2557421.02934436,372,265,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.112215242635,23.1342059074583,149864,158501.496185669,2559921.02934436,159656.196724048,2558921.02934436,371,266,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.120641191524,23.1387680450995,150425,159367.521589454,2560421.02934436,160522.222127833,2559421.02934436,370,267,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.061483378706,23.1339120994829,146492,153305.343762962,2559921.02934436,154460.044301342,2558921.02934436,371,260,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.069969763017,23.1294475051608,147054,154171.369166747,2559421.02934436,155326.069705126,2558421.02934436,371,261,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.078393907516,23.134011848601,147616,155037.394570531,2559921.02934436,156192.095108911,2558921.02934436,371,262,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.086879772726,23.1295463262463,148178,155903.419974316,2559421.02934436,157058.120512695,2558421.02934436,371,263,76,"67000150008",臺南市,七股區,龍山里,Longshan Vil.,D,"67000",D22,"67000150",
120.112155786223,23.1432353965613,149863,158501.496185669,2560921.02934436,159656.196724048,2559921.02934436,370,266,77,"67000150017",臺南市,七股區,中寮里,Zhongliao Vil.,D,"67000",D22,"67000150",
120.112036783707,23.1612943433139,149861,158501.496185669,2562921.02934436,159656.196724048,2561921.02934436,368,266,77,"67000150017",臺南市,七股區,中寮里,Zhongliao Vil.,D,"67000",D22,"67000150",
120.112096299917,23.1522648751809,149862,158501.496185669,2561921.02934436,159656.196724048,2560921.02934436,369,266,77,"67000150017",臺南市,七股區,中寮里,Zhongliao Vil.,D,"67000",D22,"67000150",
120.120464387304,23.1658565270282,150422,159367.521589454,2563421.02934436,160522.222127833,2562421.02934436,367,267,77,"67000150017",臺南市,七股區,中寮里,Zhongliao Vil.,D,"67000",D22,"67000150",
120.120523351664,23.1568270435365,150423,159367.521589454,2562421.02934436,160522.222127833,2561421.02934436,368,267,77,"67000150017",臺南市,七股區,中寮里,Zhongliao Vil.,D,"67000",D22,"67000150",
120.128950984887,23.1613887759785,150985,160233.546993238,2562921.02934436,161388.247531617,2561921.02934436,368,268,78,"67000150004",臺南市,七股區,篤加里,Dujia Vil.,D,"67000",D22,"67000150",
120.129009367766,23.1523592668387,150986,160233.546993238,2561921.02934436,161388.247531617,2560921.02934436,369,268,78,"67000150004",臺南市,七股區,篤加里,Dujia Vil.,D,"67000",D22,"67000150",
120.137379199596,23.1659500722082,151546,161099.572397022,2563421.02934436,162254.272935402,2562421.02934436,367,269,78,"67000150004",臺南市,七股區,篤加里,Dujia Vil.,D,"67000",D22,"67000150",
120.137437030327,23.1569205481011,151547,161099.572397022,2562421.02934436,162254.272935402,2561421.02934436,368,269,78,"67000150004",臺南市,七股區,篤加里,Dujia Vil.,D,"67000",D22,"67000150",
120.145865274093,23.1614813930476,152109,161965.597800807,2562921.02934436,163120.298339186,2561921.02934436,368,270,78,"67000150004",臺南市,七股區,篤加里,Dujia Vil.,D,"67000",D22,"67000150",
120.15435079615,23.1570122374454,152671,162831.623204591,2562421.02934436,163986.323742971,2561421.02934436,368,271,78,"67000150004",臺南市,七股區,篤加里,Dujia Vil.,D,"67000",D22,"67000150",
120.057684763458,23.1471612879662,145928,152439.318359178,2561421.02934436,153594.018897557,2560421.02934436,369,259,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.056552832433,23.1373249129272,145929,152439.318359178,2560421.02934436,153594.018897557,2559421.02934436,370,259,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.061504813049,23.1429361397041,146491,153305.343762962,2560921.02934436,154460.044301342,2559921.02934436,370,260,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.069845189465,23.147506271489,147052,154171.369166747,2561421.02934436,155326.069705126,2560421.02934436,369,261,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.069907491897,23.1384768935727,147053,154171.369166747,2560421.02934436,155326.069705126,2559421.02934436,370,261,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.0783321868,23.1430412533472,147615,155037.394570531,2560921.02934436,156192.095108911,2559921.02934436,370,262,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.086757463423,23.1476051785075,148176,155903.419974316,2561421.02934436,157058.120512695,2560421.02934436,369,263,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.086818633446,23.1385757576219,148177,155903.419974316,2560421.02934436,157058.120512695,2559421.02934436,370,263,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.095243940817,23.1431392319248,148739,156769.4453781,2560921.02934436,157924.145916479,2559921.02934436,370,264,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.103669829637,23.1477022712108,149300,157635.470781885,2561421.02934436,158790.171320264,2560421.02934436,369,265,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.103549663906,23.1657611658778,149298,157635.470781885,2563421.02934436,158790.171320264,2562421.02934436,367,265,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.103609761868,23.1567317237897,149299,157635.470781885,2562421.02934436,158790.171320264,2561421.02934436,368,265,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.064230192452,23.1688557228075,146488,153305.343762962,2563921.02934436,154460.044301342,2562921.02934436,367,260,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.062713172167,23.1606414798787,146489,153305.343762962,2562921.02934436,154460.044301342,2561921.02934436,368,260,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.061839873999,23.1518981812616,146490,153305.343762962,2561921.02934436,154460.044301342,2560921.02934436,369,260,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.069720490628,23.165564995822,147050,154171.369166747,2563421.02934436,155326.069705126,2562421.02934436,367,261,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.069782855712,23.1565356389065,147051,154171.369166747,2562421.02934436,155326.069705126,2561421.02934436,368,261,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.078146838422,23.1701294046069,147612,155037.394570531,2563921.02934436,156192.095108911,2562921.02934436,367,262,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.078208652262,23.1611000313534,147613,155037.394570531,2562921.02934436,156192.095108911,2561921.02934436,368,262,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.078270435052,23.1520706475991,147614,155037.394570531,2561921.02934436,156192.095108911,2560921.02934436,369,262,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.086635031111,23.1656639887958,148174,155903.419974316,2563421.02934436,157058.120512695,2562421.02934436,367,263,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.086696262648,23.1566345888999,148175,155903.419974316,2562421.02934436,157058.120512695,2561421.02934436,368,263,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.095061992269,23.170227510935,148736,156769.4453781,2563921.02934436,157924.145916479,2562921.02934436,367,264,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.095122672263,23.1611980950924,148737,156769.4453781,2562921.02934436,157924.145916479,2561921.02934436,368,264,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.095183321776,23.1521686687546,148738,156769.4453781,2561921.02934436,157924.145916479,2560921.02934436,369,264,79,"67000150007",臺南市,七股區,塩埕里,Yancheng Vil.,D,"67000",D22,"67000150",
120.095425615197,23.1160508585148,148742,156769.4453781,2557921.02934436,157924.145916479,2556921.02934436,373,264,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.09548611244,23.1070213797486,148743,156769.4453781,2556921.02934436,157924.145916479,2555921.02934436,374,264,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.112393432598,23.1071173772803,149867,158501.496185669,2556921.02934436,159656.196724048,2555921.02934436,374,266,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.120817729299,23.1116794688581,150428,159367.521589454,2557421.02934436,160522.222127833,2556421.02934436,373,267,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.052561751323,23.1253694896179,145930,152439.318359178,2559421.02934436,153594.018897557,2558421.02934436,371,259,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.05546072712,23.1297080750508,145930,152439.318359178,2559421.02934436,153594.018897557,2558421.02934436,371,259,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.05313532723,23.1202582220844,145931,152439.318359178,2558421.02934436,153594.018897557,2557421.02934436,372,259,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.06154619994,23.1248827276003,146493,153305.343762962,2558921.02934436,154460.044301342,2557921.02934436,372,260,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.061608989592,23.1158533452241,146494,153305.343762962,2557921.02934436,154460.044301342,2556921.02934436,373,260,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.070032002834,23.1204181062565,147055,154171.369166747,2558421.02934436,155326.069705126,2557421.02934436,372,261,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.070094211357,23.1113886968629,147056,154171.369166747,2557421.02934436,155326.069705126,2556421.02934436,373,261,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.078455597209,23.1249824333635,147617,155037.394570531,2558921.02934436,156192.095108911,2557921.02934436,372,262,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.078517255888,23.115953007638,147618,155037.394570531,2557921.02934436,156192.095108911,2556921.02934436,373,262,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.086940881272,23.1205168843839,148179,155903.419974316,2558421.02934436,157058.120512695,2557421.02934436,372,263,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.087001959093,23.1114874320377,148180,155903.419974316,2557421.02934436,157058.120512695,2556421.02934436,373,263,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.047407052738,23.1215643885951,145369,151573.292955394,2558921.02934436,152727.993493773,2557921.02934436,372,258,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.045641696302,23.1153206656618,145370,151573.292955394,2557921.02934436,152727.993493773,2556921.02934436,373,258,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.078578883563,23.1069235714277,147619,155037.394570531,2556921.02934436,156192.095108911,2555921.02934436,374,262,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.10396971592,23.1025548510635,149305,157635.470781885,2556421.02934436,158790.171320264,2555421.02934436,374,265,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.120876516055,23.1026499225008,150429,159367.521589454,2556421.02934436,160522.222127833,2555421.02934436,374,267,80,"67000150022",臺南市,七股區,三股里,Sangu Vil.,D,"67000",D22,"67000150",
120.095607015655,23.088962390791,148745,156769.4453781,2554921.02934436,157924.145916479,2553921.02934436,376,264,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.1125120766,23.0890583048028,149869,158501.496185669,2554921.02934436,159656.196724048,2553921.02934436,376,266,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.053186557474,23.1112881505652,145932,152439.318359178,2557421.02934436,153594.018897557,2556421.02934436,373,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.044764706471,23.1067225225786,145371,151573.292955394,2556921.02934436,152727.993493773,2555921.02934436,374,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.044828562793,23.0976931633504,145372,151573.292955394,2555921.02934436,152727.993493773,2554921.02934436,375,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.053249864819,23.1022587744203,145933,152439.318359178,2556421.02934436,153594.018897557,2555421.02934436,374,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.053313140321,23.0932293877869,145934,152439.318359178,2555421.02934436,153594.018897557,2554421.02934436,375,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.061671747671,23.1068239523574,146495,153305.343762962,2556921.02934436,154460.044301342,2555921.02934436,374,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.061734474186,23.0977945490035,146496,153305.343762962,2555921.02934436,154460.044301342,2554921.02934436,375,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.070156388597,23.1023592769833,147057,154171.369166747,2556421.02934436,155326.069705126,2555421.02934436,374,261,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.070218534561,23.0933298466209,147058,154171.369166747,2555421.02934436,155326.069705126,2554421.02934436,375,261,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.078640480242,23.0978941247357,147620,155037.394570531,2555921.02934436,156192.095108911,2554921.02934436,375,262,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.087063006199,23.1024579692112,148181,155903.419974316,2556421.02934436,157058.120512695,2555421.02934436,374,263,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.087124022598,23.0934284959073,148182,155903.419974316,2555421.02934436,157058.120512695,2554421.02934436,375,263,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.095546579256,23.0979918905063,148744,156769.4453781,2555921.02934436,157924.145916479,2554921.02934436,375,264,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.104029602726,23.0935253356059,149306,157635.470781885,2555421.02934436,158790.171320264,2554421.02934436,375,265,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.112452769524,23.0980878462754,149868,158501.496185669,2555921.02934436,159656.196724048,2554921.02934436,375,266,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.032218213741,23.0875374056626,144249,149841.242147825,2554921.02934436,150995.942686204,2553921.02934436,376,256,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.030772562725,23.0788373757679,144250,149841.242147825,2553921.02934436,150995.942686204,2552921.02934436,377,256,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.03007114835,23.0706356583131,144251,149841.242147825,2552921.02934436,150995.942686204,2551921.02934436,378,256,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.039628402542,23.1095210853375,144808,150707.267551609,2557421.02934436,151861.968089988,2556421.02934436,373,257,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.037944270263,23.1017319507087,144809,150707.267551609,2556421.02934436,151861.968089988,2555421.02934436,374,257,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.036907963793,23.0930078041206,144810,150707.267551609,2555421.02934436,151861.968089988,2554421.02934436,375,257,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.036472214192,23.0840977668385,144811,150707.267551609,2554421.02934436,151861.968089988,2553421.02934436,376,257,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.036536554409,23.0750684037428,144812,150707.267551609,2553421.02934436,151861.968089988,2552421.02934436,377,257,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.037063058089,23.0685460324467,144813,150707.267551609,2552421.02934436,151861.968089988,2551421.02934436,378,257,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.044892386993,23.0886637936323,145373,151573.292955394,2554921.02934436,152727.993493773,2553921.02934436,376,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.04495617908,23.0796344134277,145374,151573.292955394,2553921.02934436,152727.993493773,2552921.02934436,377,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.045019939064,23.0706050227397,145375,151573.292955394,2552921.02934436,152727.993493773,2551921.02934436,378,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.046437345036,23.0623276381326,145376,151573.292955394,2551921.02934436,152727.993493773,2550921.02934436,379,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.048761528047,23.0546923085329,145377,151573.292955394,2550921.02934436,152727.993493773,2549921.02934436,380,258,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.05337638399,23.0841999906682,145935,152439.318359178,2554421.02934436,153594.018897557,2553421.02934436,376,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.053439595834,23.0751705830673,145936,152439.318359178,2553421.02934436,153594.018897557,2552421.02934436,377,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.053502775863,23.0661411649876,145937,152439.318359178,2552421.02934436,153594.018897557,2551421.02934436,378,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.053565924087,23.0571117364321,145938,152439.318359178,2551421.02934436,153594.018897557,2550421.02934436,379,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.055200689318,23.0493183800368,145939,152439.318359178,2550421.02934436,153594.018897557,2549421.02934436,380,259,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.061797169147,23.0887651351655,146497,153305.343762962,2554921.02934436,154460.044301342,2553921.02934436,376,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.061859832563,23.0797357108466,146498,153305.343762962,2553921.02934436,154460.044301342,2552921.02934436,377,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.061922464443,23.07070627605,146499,153305.343762962,2552921.02934436,154460.044301342,2551921.02934436,378,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.061985064797,23.061676830779,146500,153305.343762962,2551921.02934436,154460.044301342,2550921.02934436,379,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.062047633635,23.0526473750367,146501,153305.343762962,2550921.02934436,154460.044301342,2549921.02934436,380,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.062365675061,23.0454147374686,146502,153305.343762962,2549921.02934436,154460.044301342,2548921.02934436,381,260,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.07028064926,23.0843004057788,147059,154171.369166747,2554421.02934436,155326.069705126,2553421.02934436,376,261,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.070342732703,23.0752709544602,147060,154171.369166747,2553421.02934436,155326.069705126,2552421.02934436,377,261,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.070404784899,23.0662414926684,147061,154171.369166747,2552421.02934436,155326.069705126,2551421.02934436,378,261,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.070466805857,23.0572120204066,147062,154171.369166747,2551421.02934436,155326.069705126,2550421.02934436,379,261,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.078702045936,23.0888646675652,147621,155037.394570531,2554921.02934436,156192.095108911,2553921.02934436,376,262,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.078763580652,23.0798351999196,147622,155037.394570531,2553921.02934436,156192.095108911,2552921.02934436,377,262,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.078825084401,23.0708057218018,147623,155037.394570531,2552921.02934436,156192.095108911,2551921.02934436,378,262,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.0871850083,23.0843990121293,148183,155903.419974316,2554421.02934436,157058.120512695,2553421.02934436,376,263,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.087245963314,23.0753695178805,148184,155903.419974316,2553421.02934436,157058.120512695,2552421.02934436,377,263,81,"67000150023",臺南市,七股區,十份里,Shifen Vil.,D,"67000",D22,"67000150",
120.129300842331,23.1072115639837,150991,160233.546993238,2556921.02934436,161388.247531617,2555921.02934436,374,268,82,"67000150021",臺南市,七股區,永吉里,Yongji Vil.,D,"67000",D22,"67000150",
120.120935273242,23.0936203656771,150430,159367.521589454,2555421.02934436,160522.222127833,2554421.02934436,375,267,82,"67000150021",臺南市,七股區,永吉里,Yongji Vil.,D,"67000",D22,"67000150",
120.129359049339,23.0981819920038,150992,160233.546993238,2555921.02934436,161388.247531617,2554921.02934436,375,268,82,"67000150021",臺南市,七股區,永吉里,Yongji Vil.,D,"67000",D22,"67000150",
120.129417227067,23.0891524095616,150993,160233.546993238,2554921.02934436,161388.247531617,2553921.02934436,376,268,82,"67000150021",臺南市,七股區,永吉里,Yongji Vil.,D,"67000",D22,"67000150",
120.111977237587,23.1703238009571,149860,158501.496185669,2563921.02934436,159656.196724048,2562921.02934436,367,266,83,"67000150005",臺南市,七股區,頂山里,Dingshan Vil.,D,"67000",D22,"67000150",
120.111917661545,23.1793532481072,149859,158501.496185669,2564921.02934436,159656.196724048,2563921.02934436,366,266,83,"67000150005",臺南市,七股區,頂山里,Dingshan Vil.,D,"67000",D22,"67000150",
120.120405393313,23.1748860000313,150421,159367.521589454,2564421.02934436,160522.222127833,2563421.02934436,366,267,83,"67000150005",臺南市,七股區,頂山里,Dingshan Vil.,D,"67000",D22,"67000150",
120.128775660164,23.1884772404784,150982,160233.546993238,2565921.02934436,161388.247531617,2564921.02934436,365,268,84,"67000150002",臺南市,七股區,大潭里,Datan Vil.,D,"67000",D22,"67000150",
120.137205532998,23.1930385816162,151543,161099.572397022,2566421.02934436,162254.272935402,2565421.02934436,364,269,84,"67000150002",臺南市,七股區,大潭里,Datan Vil.,D,"67000",D22,"67000150",
120.13726345094,23.1840090889689,151544,161099.572397022,2565421.02934436,162254.272935402,2564421.02934436,365,269,84,"67000150002",臺南市,七股區,大潭里,Datan Vil.,D,"67000",D22,"67000150",
120.272456521296,23.2117820007694,160533,174955.978857573,2568421.02934436,176110.679395953,2567421.02934436,362,285,85,"67000080011",臺南市,下營區,開化里,Kaihua Vil.,D,"67000",D16,"67000080",
120.272505404699,23.2027522323802,160534,174955.978857573,2567421.02934436,176110.679395953,2566421.02934436,363,285,85,"67000080011",臺南市,下營區,開化里,Kaihua Vil.,D,"67000",D16,"67000080",
120.280892952178,23.2163358007452,161095,175822.004261358,2568921.02934436,176976.704799737,2567921.02934436,362,286,85,"67000080011",臺南市,下營區,開化里,Kaihua Vil.,D,"67000",D16,"67000080",
120.280941279364,23.2073060207159,161096,175822.004261358,2567921.02934436,176976.704799737,2566921.02934436,363,286,85,"67000080011",臺南市,下營區,開化里,Kaihua Vil.,D,"67000",D16,"67000080",
